Position,Track Name,Artist,Streams,URL,Date
175,Counting Stars,OneRepublic,815506,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1,06/05/2021
176,Paradigmas,Jorge & Mateus,814172,https://open.spotify.com/track/17UfXrL7Run3GyZJW4uRjC,06/05/2021
177,Yellow,Coldplay,810075,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,06/05/2021
178,Vida Louca,Mc Poze do Rodo,809185,https://open.spotify.com/track/7IG7laqVpcvIIULrwWP5SA,06/05/2021
179,Never Left,Lil Tecca,806853,https://open.spotify.com/track/21UkXrc9kD48rNpTMI2ecz,06/05/2021
180,The Box,Roddy Ricch,800528,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,06/05/2021
181,Take on Me,a-ha,799756,https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L,06/05/2021
182,my ex's best friend (with blackbear),Machine Gun Kelly,798477,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,06/05/2021
183,Under Pressure - Remastered 2011,Queen,798159,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,06/05/2021
184,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,797740,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,06/05/2021
185,7 rings,Ariana Grande,792105,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,06/05/2021
186,Wonderwall - Remastered,Oasis,791308,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,06/05/2021
187,Say You Won't Let Go,James Arthur,788078,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,06/05/2021
188,The Real Slim Shady,Eminem,784300,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR,06/05/2021
189,HIGHEST IN THE ROOM,Travis Scott,783105,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,06/05/2021
190,Rain On Me (with Ariana Grande),Lady Gaga,781244,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,06/05/2021
191,Golden,Harry Styles,780839,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl,06/05/2021
192,Laugh Now Cry Later (feat. Lil Durk),Drake,780831,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,06/05/2021
193,Solid (feat. Drake),Young Stoner Life,780036,https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd,06/05/2021
194,Just the Way You Are,Bruno Mars,779981,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,06/05/2021
195,All of Me,John Legend,779899,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,06/05/2021
196,GANG GANG (with Lil Wayne),Polo G,774574,https://open.spotify.com/track/4VW44pawoOHPUjlN7DX5vk,06/05/2021
197,Explícito,Myke Towers,773902,https://open.spotify.com/track/6qraVL4IJaIj0IuEexYJNa,06/05/2021
198,LA CANCIÓN,J Balvin,773304,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,06/05/2021
199,Don't Stop Me Now - Remastered 2011,Queen,770026,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,06/05/2021
200,The Hills,The Weeknd,768965,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB,06/05/2021
1,good 4 u,Olivia Rodrigo,9122016,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,06/06/2021
2,Todo De Ti,Rauw Alejandro,6306223,https://open.spotify.com/track/4fSIb4hdOQ151TILNsSEaF,06/06/2021
3,Yonaguni,Bad Bunny,6029345,https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS,06/06/2021
4,MONTERO (Call Me By Your Name),Lil Nas X,4788654,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,06/06/2021
5,Butter,BTS,4726819,https://open.spotify.com/track/3VqeTFIvhxu3DIe4eZVzGq,06/06/2021
6,Kiss Me More (feat. SZA),Doja Cat,4616739,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,06/06/2021
7,deja vu,Olivia Rodrigo,4511183,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,06/06/2021
8,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,3917697,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,06/06/2021
9,Levitating (feat. DaBaby),Dua Lipa,3840899,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,06/06/2021
10,traitor,Olivia Rodrigo,3442092,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,06/06/2021
11,drivers license,Olivia Rodrigo,3424512,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH,06/06/2021
12,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,3009765,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy,06/06/2021
13,happier,Olivia Rodrigo,2929646,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl,06/06/2021
14,Fiel,Los Legendarios,2843868,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs,06/06/2021
15,Astronaut In The Ocean,Masked Wolf,2796982,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl,06/06/2021
16,favorite crime,Olivia Rodrigo,2794628,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8,06/06/2021
17,Leave The Door Open,Bruno Mars,2792640,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh,06/06/2021
18,Lost Cause,Billie Eilish,2749022,https://open.spotify.com/track/2xdwCJLfKCkat14mlgR26M,06/06/2021
19,Pareja Del Año,Sebastian Yatra,2703500,https://open.spotify.com/track/2rCbl9naJYhaxjLsfx88uM,06/06/2021
20,Build a Bitch,Bella Poarch,2597602,https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q,06/06/2021
21,brutal,Olivia Rodrigo,2493838,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC,06/06/2021
22,ZITTI E BUONI,Måneskin,2349549,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw,06/06/2021
23,I WANNA BE YOUR SLAVE,Måneskin,2283347,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk,06/06/2021
24,Am,Nio Garcia,2277974,https://open.spotify.com/track/2dNhNlpZAtV4lwAFW45LIv,06/06/2021
25,Blinding Lights,The Weeknd,2258974,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,06/06/2021
26,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,2212988,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl,06/06/2021
27,RAPSTAR,Polo G,2173826,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6,06/06/2021
28,DÁKITI,Bad Bunny,2166362,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,06/06/2021
29,enough for you,Olivia Rodrigo,2019687,https://open.spotify.com/track/2TOzTqQXNmR2zDJXihjZ2e,06/06/2021
30,"jealousy, jealousy",Olivia Rodrigo,2004766,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk,06/06/2021
31,2/Catorce,Rauw Alejandro,1988465,https://open.spotify.com/track/71R8HJxQk5qMiRstrlXN9t,06/06/2021
32,Dynamite,BTS,1925509,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,06/06/2021
33,Botella Tras Botella,Gera MX,1833194,https://open.spotify.com/track/2MnLkFqY9Rpg9s3Zv6ZJdK,06/06/2021
34,The Business,Tiësto,1786693,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,06/06/2021
35,"1 step forward, 3 steps back",Olivia Rodrigo,1778582,https://open.spotify.com/track/4wcBRRpIfesgcyUtis7PEg,06/06/2021
36,telepatía,Kali Uchis,1725884,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,06/06/2021
37,Watermelon Sugar,Harry Styles,1721728,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,06/06/2021
38,Heartbreak Anniversary,Giveon,1719269,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp,06/06/2021
39,Qué Más Pues?,J Balvin,1694053,https://open.spotify.com/track/6hf0RpxTbOprT5nnwzkk8e,06/06/2021
40,EL MAKINON,KAROL G,1683648,https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M,06/06/2021
41,Heat Waves,Glass Animals,1680732,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,06/06/2021
42,Save Your Tears,The Weeknd,1640752,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,06/06/2021
43,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,1598736,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU,06/06/2021
44,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",Tion Wayne,1585136,https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ,06/06/2021
45,Mood (feat. iann dior),24kGoldn,1563557,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m,06/06/2021
46,Miénteme,TINI,1525049,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc,06/06/2021
47,Your Love (9PM),ATB,1505661,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx,06/06/2021
48,Rasputin,Majestic,1495808,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q,06/06/2021
49,hope ur ok,Olivia Rodrigo,1472887,https://open.spotify.com/track/1zejeOnykpCoyVSit6Bwp3,06/06/2021
50,Bandido,Myke Towers,1461910,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb,06/06/2021
51,Arcade,Duncan Laurence,1446700,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C,06/06/2021
52,Goosebumps - Remix,Travis Scott,1432310,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9,06/06/2021
53,Sal y Perrea,Sech,1370187,https://open.spotify.com/track/5u7twkeask1VIyDeNTElSU,06/06/2021
54,Hold On,Justin Bieber,1355644,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5,06/06/2021
55,512,Mora,1345289,https://open.spotify.com/track/5jzEwSyyymBlf1fa1o39T2,06/06/2021
56,Poblado,Crissin,1334032,https://open.spotify.com/track/7xT1n5JKpB0bMPh6FL589e,06/06/2021
57,Don't Start Now,Dua Lipa,1333194,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,06/06/2021
58,Someone You Loved,Lewis Capaldi,1295947,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,06/06/2021
59,LA NOCHE DE ANOCHE,Bad Bunny,1291043,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck,06/06/2021
60,BED,Joel Corry,1281836,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS,06/06/2021
61,Late At Night,Roddy Ricch,1278438,https://open.spotify.com/track/1fxYz1s15pyZLsJT0Hdh1m,06/06/2021
62,911,Sech,1265400,https://open.spotify.com/track/2p2Q23iaaPSEa1tI6TsCVX,06/06/2021
63,Your Power,Billie Eilish,1258403,https://open.spotify.com/track/5qNh5WtzMbfpSj2jLlBkoD,06/06/2021
64,Up,Cardi B,1241247,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi,06/06/2021
65,Streets,Doja Cat,1209885,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf,06/06/2021
66,WITHOUT YOU,The Kid LAROI,1187263,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA,06/06/2021
67,Sweater Weather,The Neighbourhood,1177455,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,06/06/2021
68,Runaway,AURORA,1174205,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6,06/06/2021
69,Head & Heart (feat. MNEK),Joel Corry,1167594,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,06/06/2021
70,Baila Conmigo (with Rauw Alejandro),Selena Gomez,1158808,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h,06/06/2021
71,Bipolar,Mc Davi,1152557,https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x,06/06/2021
72,Talking to the Moon,Bruno Mars,1147154,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU,06/06/2021
73,We're Good,Dua Lipa,1146321,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh,06/06/2021
74,Dance Monkey,Tones And I,1121812,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,06/06/2021
75,Levitating,Dua Lipa,1115547,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP,06/06/2021
76,Wants and Needs (feat. Lil Baby),Drake,1108217,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b,06/06/2021
77,positions,Ariana Grande,1101405,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,06/06/2021
78,"Volta Bebê, Volta Neném",Dj Guuga,1084575,https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd,06/06/2021
79,Best Friend (feat. Doja Cat),Saweetie,1056710,https://open.spotify.com/track/20BOju91NaEFK5Py4VJ2pp,06/06/2021
80,Beggin',Måneskin,1048840,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,06/06/2021
81,Calling My Phone,Lil Tjay,1041360,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE,06/06/2021
82,Dick (feat. Doja Cat),StarBoi3,1038744,https://open.spotify.com/track/3nY8AqaMNNHHLYV4380ol0,06/06/2021
83,Run,OneRepublic,1038591,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw,06/06/2021
84,ROCKSTAR (feat. Roddy Ricch),DaBaby,1033147,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,06/06/2021
85,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1029679,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,06/06/2021
86,p r i d e . i s . t h e . d e v i l (with Lil Baby),J. Cole,1021461,https://open.spotify.com/track/5W8jRrZ6tWrTrqnKRtIQBf,06/06/2021
87,Leave Before You Love Me (with Jonas Brothers),Marshmello,1016195,https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1,06/06/2021
88,Freaks,Surf Curse,1013908,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr,06/06/2021
89,Heartbreak Anthem (with David Guetta & Little Mix),Galantis,1012860,https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP,06/06/2021
90,Ram Pam Pam,Natti Natasha,1011412,https://open.spotify.com/track/4DHDIdeayp8xvlyg22wREO,06/06/2021
91,m y . l i f e (with 21 Savage & Morray),J. Cole,1009164,https://open.spotify.com/track/1D3z6HTiQsNmZxjl7F7eoG,06/06/2021
92,Hecha Pa' Mi,Boza,1004135,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx,06/06/2021
93,Miss The Rage (feat. Playboi Carti),Trippie Redd,999942,https://open.spotify.com/track/2BITQ360Knh6qNAOqR7Dyq,06/06/2021
94,lovely (with Khalid),Billie Eilish,996758,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,06/06/2021
95,Roses - Imanbek Remix,SAINt JHN,993693,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb,06/06/2021
96,Hats Off (feat. Travis Scott),Lil Baby,988314,https://open.spotify.com/track/4lUmnwRybYH7mMzf16xB0y,06/06/2021
97,34+35,Ariana Grande,988251,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,06/06/2021
98,Reloj,Rauw Alejandro,984528,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J,06/06/2021
99,Cover Me In Sunshine,P!nk,966408,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m,06/06/2021
100,Another Love,Tom Odell,964689,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ,06/06/2021
101,Batom de Cereja - Ao Vivo,Israel & Rodolffo,959174,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp,06/06/2021
102,you broke me first,Tate McRae,946794,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,06/06/2021
103,Before You Go,Lewis Capaldi,940481,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,06/06/2021
104,Circles,Post Malone,940412,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,06/06/2021
105,By Your Side (feat. Tom Grennan),Calvin Harris,934607,https://open.spotify.com/track/0vR2rIVORmgeKiGIgNT0fV,06/06/2021
106,Believer,Imagine Dragons,933798,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,06/06/2021
107,Heather,Conan Gray,921013,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,06/06/2021
108,Good Days,SZA,917762,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A,06/06/2021
109,Aloha,Maluma,913145,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU,06/06/2021
110,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,908590,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,06/06/2021
111,Tell Em,Cochise,908117,https://open.spotify.com/track/7nc7mlSdWYeFom84zZ8Wr8,06/06/2021
112,malibu,sangiovanni,885556,https://open.spotify.com/track/01hEpx8jnOG4q7nDK14Rhi,06/06/2021
113,SUN GOES DOWN,Lil Nas X,883453,https://open.spotify.com/track/34eF4BoV8FPk0uhAAoqU7h,06/06/2021
114,Follow You,Imagine Dragons,873482,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2,06/06/2021
115,WAP (feat. Megan Thee Stallion),Cardi B,871891,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,06/06/2021
116,Paradise (feat. Dermot Kennedy),MEDUZA,867615,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr,06/06/2021
117,Tipo Gin - Ao Vivo,MC Kevin o Chris,862321,https://open.spotify.com/track/4llr8mcoauwrHBtjGb7F9S,06/06/2021
118,bad guy,Billie Eilish,862307,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,06/06/2021
119,Señorita,Shawn Mendes,857214,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,06/06/2021
120,t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,856999,https://open.spotify.com/track/1QL7nSDZCwZMnbisV4KOXt,06/06/2021
121,Bohemian Rhapsody - Remastered 2011,Queen,847390,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,06/06/2021
122,goosebumps,Travis Scott,846821,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,06/06/2021
123,Shallow,Lady Gaga,846752,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,06/06/2021
124,Shape of You,Ed Sheeran,846642,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,06/06/2021
125,Hawái,Maluma,835195,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,06/06/2021
126,0X1=LOVESONG (I Know I Love you),TOMORROW X TOGETHER,835183,https://open.spotify.com/track/3yTkoTuiKRGL2VAlQd7xsC,06/06/2021
127,Memories,Maroon 5,834433,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,06/06/2021
128,Wasted Love (feat. Lagique),Ofenbach,830080,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U,06/06/2021
129,Lucid Dreams,Juice WRLD,829975,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,06/06/2021
130,Dreams - 2004 Remaster,Fleetwood Mac,824189,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,06/06/2021
131,Our Song,Anne-Marie,823805,https://open.spotify.com/track/5zqObw7wjBgL9TDiAymxPn,06/06/2021
132,What You Know Bout Love,Pop Smoke,819760,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,06/06/2021
133,Ella No Es Tuya - Remix,Rochy RD,817691,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y,06/06/2021
134,Take Me To Church,Hozier,816862,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI,06/06/2021
135,death bed (coffee for your head),Powfu,813030,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,06/06/2021
136,Adore You,Harry Styles,812746,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,06/06/2021
137,Life Goes On,BTS,796825,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,06/06/2021
138,Riptide,Vance Joy,796823,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,06/06/2021
139,Whoopty,CJ,795534,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO,06/06/2021
140,Voice of the Heroes,Lil Baby,793081,https://open.spotify.com/track/3E3pb3qH11iny6TFDJvsg5,06/06/2021
141,Perfect,Ed Sheeran,789966,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,06/06/2021
142,Therefore I Am,Billie Eilish,787658,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,06/06/2021
143,Iko Iko (My Bestie),Justin Wellington,785807,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i,06/06/2021
144,Martin & Gina,Polo G,782560,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,06/06/2021
145,The Nights,Avicii,778330,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc,06/06/2021
146,Só Não Divulga,Fernando & Sorocaba,773111,https://open.spotify.com/track/3HquWF2pZmWYu3WAEP9Heb,06/06/2021
147,Last Train Home,John Mayer,772411,https://open.spotify.com/track/1fzf9Aad4y1RWrmwosAK5y,06/06/2021
148,Little Bit of Love,Tom Grennan,771782,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX,06/06/2021
149,Yellow,Coldplay,769503,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,06/06/2021
150,Breaking Me,Topic,763931,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,06/06/2021
151,Wake Me Up,Avicii,762222,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2,06/06/2021
152,TE MUDASTE,Bad Bunny,761205,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY,06/06/2021
153,Every Breath You Take,The Police,758858,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,06/06/2021
154,Another One Bites The Dust - Remastered 2011,Queen,758056,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,06/06/2021
155,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,756315,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,06/06/2021
156,Say You Won't Let Go,James Arthur,755506,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,06/06/2021
157,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,754114,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,06/06/2021
158,Daddy Issues,The Neighbourhood,753120,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,06/06/2021
159,Counting Stars,OneRepublic,750970,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1,06/06/2021
160,Disco Arranhado - Funk Remix,Malu,749862,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4,06/06/2021
161,Liberdade (Quando o Grave Bate Forte),Alok,748313,https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG,06/06/2021
162,My Head & My Heart,Ava Max,742242,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm,06/06/2021
163,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans,741779,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN,06/06/2021
164,Savage Love (Laxed - Siren Beat),Jawsh 685,740082,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,06/06/2021
165,BICHOTA,KAROL G,737603,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq,06/06/2021
166,Baby Me Atende,Matheus Fernandes,736981,https://open.spotify.com/track/5R9KPXQVeyqsHZoPLMgfNy,06/06/2021
167,Prisoner (feat. Dua Lipa),Miley Cyrus,731200,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,06/06/2021
168,One Dance,Drake,730366,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0,06/06/2021
169,The Box,Roddy Ricch,730311,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,06/06/2021
170,Never Left,Lil Tecca,728639,https://open.spotify.com/track/21UkXrc9kD48rNpTMI2ecz,06/06/2021
171,a m a r i,J. Cole,728335,https://open.spotify.com/track/2cnKST6T9qUo2i907lm8zX,06/06/2021
172,my ex's best friend (with blackbear),Machine Gun Kelly,726695,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,06/06/2021
173,Smells Like Teen Spirit,Nirvana,725635,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf,06/06/2021
174,Ride It,Regard,725003,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,06/06/2021
175,All of Me,John Legend,721150,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,06/06/2021
176,La Nota,Manuel Turizo,719965,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa,06/06/2021
177,Mr. Brightside,The Killers,718738,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,06/06/2021
178,GIRL LIKE ME,Black Eyed Peas,716943,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta,06/06/2021
179,Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,Os Barões Da Pisadinha,715311,https://open.spotify.com/track/2SUPbyD77tJuOUbqbxct6l,06/06/2021
180,7 rings,Ariana Grande,713025,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,06/06/2021
181,Troca,Jorge & Mateus,710609,https://open.spotify.com/track/6HV630GY0GT3RN2efFRmbP,06/06/2021
182,Break My Heart,Dua Lipa,710186,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,06/06/2021
183,GANG GANG (with Lil Wayne),Polo G,703243,https://open.spotify.com/track/4VW44pawoOHPUjlN7DX5vk,06/06/2021
184,Just the Way You Are,Bruno Mars,703150,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,06/06/2021
185,As the World Caves In,Matt Maltese,702671,https://open.spotify.com/track/4JE6agBLHGA5TaF6FlqfBD,06/06/2021
186,The Hills,The Weeknd,702659,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB,06/06/2021
187,CORALINE,Måneskin,697120,https://open.spotify.com/track/7HMz8o0m7ASQ3ImFPfhWTY,06/06/2021
188,The Real Slim Shady,Eminem,696694,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR,06/06/2021
189,Golden,Harry Styles,695955,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl,06/06/2021
190,HIGHEST IN THE ROOM,Travis Scott,692266,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,06/06/2021
191,Jocelyn Flores,XXXTENTACION,690716,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,06/06/2021
192,Laugh Now Cry Later (feat. Lil Durk),Drake,689540,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,06/06/2021
193,Blueberry Faygo,Lil Mosey,688706,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,06/06/2021
